"Hash","Count","KeepCandidate","Paths"
"752837FD86CA522BC055C564A6EAC167FD011EA807A3A9EF86509B6EADEB015D","3","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_camera_alt_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_camera_alt_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_photo_camera_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\maps\ic_local_see_24px.svg"
"831A2D3BC08E707D81BCC14C883E3142E7FC0C29237AA18EFD0942F5477DE5F3","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_grade_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_grade_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\toggle\ic_star_24px.svg"
"99BFD08B3C286C7D27126D355D90FC63670952080D6A67DE3DAF70F29DCAEB17","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Admin_assets\vendor\echarts\echarts.esm.min.js","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Admin_assets\vendor\echarts\echarts.esm.min.js;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Admin_assets\vendor\echarts\echarts.esm.min.mjs"
"AD918F7EC0FF89298E84586B5B98CDF628C8457CD067DC592031FAE783F71A1D","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_navigate_before_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_navigate_before_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\navigation\ic_chevron_left_24px.svg"
"C8B003601DCD5E3370A84529CA938ACED24E319AF1EE2B07715248BB194E60A2","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\parallax\parallax-7.jpg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\parallax\parallax-7.jpg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\parallax\parallax-corporate-9-1.jpg"
"C110BEA10DFF2F63FA3BD2DA9E295BE19721475E0848CA0A79422EB4B06F651E","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\social\ic_group_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\social\ic_group_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\social\ic_people_24px.svg"
"7B248A3F7CD27CD31575FA060235A702E2DAAF51490A173413E5A4EA90F9DF68","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\device\ic_brightness_medium_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\device\ic_brightness_medium_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_brightness_6_24px.svg"
"0A5C59A48AA9EE4E4BE607609FCE70E5EA694D775792F54A70E9AD144D054851","3","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_filter_hdr_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_filter_hdr_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_landscape_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\maps\ic_terrain_24px.svg"
"2057C6177D9CDC9F6154E9EE439DDD7A49DD9B9EAFFF5977AAC46DA6C154452B","3","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\av\ic_library_add_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\av\ic_library_add_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\av\ic_queue_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_add_to_photos_24px.svg"
"25B950B67877899A82B30EA0067A2CB40C3D55C37D006546A9C4DD41C2903B91","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\communication\ic_no_sim_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\communication\ic_no_sim_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\device\ic_signal_cellular_no_sim_24px.svg"
"30DD4048B322F3FEC21090337107DC3BA90D6D679402CFC401CB8DA0448E2B08","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\jquery.validation\localization\methods_es_CL.min.js","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\jquery.validation\localization\methods_es_CL.min.js;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\jquery.validation\localization\methods_it.min.js"
"2FA532BAB05D6053811C4720F8C656B16DFC9C79EF6281D5F8E87C6718DFD542","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_settings_input_component_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_settings_input_component_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_settings_input_composite_24px.svg"
"0D5D165F3E9EEA299E31D16C845EB305BA008DFE45F839619EB98AB0B229F34F","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_shopping_cart_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_shopping_cart_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\maps\ic_local_grocery_store_24px.svg"
"53D1ECADD176E8CB8F2E40C38C25314C9C9FA0F34C86560CB937E452AD3EF58A","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\banners\slide-corporate-7-1.jpg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\banners\slide-corporate-7-1.jpg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\gallery\13795bfb-7e9f-4c05-b1d6-32c2462bb620.jpg"
"427ABB07CF29E526628EE7E25AED04580C94D7786FAF0981CBA993EEE69A850F","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Admin_assets\vendor\tinymce\skins\ui\oxide-dark\content.min.css","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Admin_assets\vendor\tinymce\skins\ui\oxide-dark\content.min.css;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Admin_assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.min.css"
"5E2FC28AE621A18342CAF71644F0B5725D9CBE377932DB896A0009FA21250201","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_visibility_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_visibility_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_remove_red_eye_24px.svg"
"59D4BD705231EB61AFA499862ECF1D4E60A686FB6F84B0B99428F8554CD150F2","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\gallery\107b5e80-6479-48ab-9f01-e86b13b10689.png","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\gallery\107b5e80-6479-48ab-9f01-e86b13b10689.png;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\gallery\logo-corporate-4.png"
"41E18B108EA64ADA7E48755993D30FC61CDFDFC61819C16BE75D8B3D0EDCBCB7","4","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\avatars\avatar-4.jpg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\avatars\avatar-4.jpg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\blog\d58dfa83-5152-4a19-ad13-6e68d4884f49.jpg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\projects\3dd50004-0e74-4002-b5b5-5c0d4a2a23ec.jpg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\img\team\c6031b02-f716-4bdd-9740-7106664b6d40.jpg"
"61AAE36D8F51D94FFA1F6B35EF20D433D714158375D94CED41D74A92B46E09D8","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_store_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_store_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\maps\ic_store_mall_directory_24px.svg"
"8EEDB182A120658C26B0F01AEF92CE0ED278BB67EDB6E0AD937578AA6EF958CE","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_book_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_book_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\action\ic_class_24px.svg"
"CBB30EC622923B6E0442D67277E30EAA1BA429223B132FDE3289D125F2C62C88","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\content\ic_flag_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\content\ic_flag_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\image\ic_assistant_photo_24px.svg"
"D2627E120E5048A0A0E194515378FEFA6A4FB8503062DF36227142EDA186EBEC","2","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\communication\ic_call_merge_24px.svg","C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\communication\ic_call_merge_24px.svg;C:\Users\hamidreza\Documents\C#\company-showcase-cms\src\Assets\vendor\rs-plugin\assets\svg\editor\ic_merge_type_24px.svg"
